"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"4187","FDB26","OUT013",845.914245605469
"4188","FDP45","OUT019",788.888977050781
"4189","NCP55","OUT046",935.444885253906
"4190","FDT23","OUT017",1202.28820800781
"4191","FDO51","OUT045",742.318420410156
"4192","FDA44","OUT046",925.6865234375
"4193","NCJ31","OUT018",3584.21728515625
"4194","FDX37","OUT045",1586.68249511719
"4195","NCD18","OUT049",3864.19384765625
"4196","FDN40","OUT027",4050.63256835938
"4197","FDL33","OUT017",3060.38500976562
"4198","DRF48","OUT035",3153.27978515625
"4199","FDW08","OUT035",1744.82421875
"4200","FDX39","OUT018",3164.876953125
"4201","FDB38","OUT049",2539.43383789062
"4202","FDY46","OUT018",2845.638671875
"4203","NCB06","OUT049",2470.38452148438
"4204","FDA34","OUT035",2958.52587890625
"4205","FDA35","OUT045",2024.07592773438
"4206","FDQ07","OUT035",3340.80517578125
"4207","FDU32","OUT045",2079.47314453125
"4208","FDU26","OUT013",1940.05993652344
"4209","FDU13","OUT010",304.942230224609
"4210","FDO09","OUT035",4378.45849609375
"4211","FDW03","OUT019",339.034393310547
"4212","FDB38","OUT013",2429.59252929688
"4213","FDL26","OUT010",324.709991455078
"4214","NCN43","OUT045",2079.47314453125
"4215","FDH08","OUT045",4002.34521484375
"4216","NCC31","OUT019",473.540832519531
"4217","FDH14","OUT035",2073.56225585938
"4218","FDL40","OUT017",1560.4716796875
"4219","FDD20","OUT035",2087.9130859375
"4220","NCV53","OUT035",3897.87670898438
"4221","FDD16","OUT045",1146.88732910156
"4222","FDP24","OUT035",2047.73693847656
"4223","FDQ25","OUT045",2805.0478515625
"4224","FDM38","OUT035",975.100280761719
"4225","NCT18","OUT010",328.601928710938
"4226","FDM34","OUT049",2024.07592773438
"4227","DRH37","OUT010",379.679992675781
"4228","NCE07","OUT013",2218.34228515625
"4229","FDG12","OUT013",1820.26062011719
"4230","FDB59","OUT010",524.066284179688
"4231","FDS10","OUT018",2539.337890625
"4232","FDN21","OUT010",393.759185791016
"4233","FDM02","OUT045",1371.02514648438
"4234","FDO44","OUT049",1889.92565917969
"4235","NCN17","OUT017",1744.82421875
"4236","FDH16","OUT018",1371.80786132812
"4237","FDL44","OUT046",2539.43383789062
"4238","FDY47","OUT017",2062.9580078125
"4239","DRI39","OUT046",907.333435058594
"4240","NCX54","OUT018",1516.89282226562
"4241","FDE59","OUT046",812.567565917969
"4242","FDO46","OUT045",3129.61889648438
"4243","DRE13","OUT046",1380.78344726562
"4244","FDW14","OUT013",1295.2548828125
"4245","FDF35","OUT046",1835.75927734375
"4246","FDO50","OUT019",332.706787109375
"4247","DRF49","OUT017",1913.58666992188
"4248","FDT60","OUT049",2039.296875
"4249","FDP38","OUT045",783.950744628906
"4250","FDA31","OUT027",4562.025390625
"4251","FDY52","OUT010",152.153060913086
"4252","FDD03","OUT027",5824.06640625
"4253","FDN52","OUT018",1220.20092773438
"4254","FDU20","OUT010",423.455932617188
"4255","FDD22","OUT035",1884.24267578125
"4256","NCB55","OUT019",153.912322998047
"4257","FDN27","OUT045",1831.8974609375
"4258","FDD16","OUT013",1101.98706054688
"4259","FDW48","OUT046",1173.16467285156
"4260","DRN35","OUT045",682.75048828125
"4261","FDX25","OUT049",2928.21337890625
"4262","DRD49","OUT049",3895.41357421875
"4263","FDE21","OUT019",488.886596679688
"4264","FDN44","OUT035",2578.31567382812
"4265","DRC01","OUT049",828.056579589844
"4266","NCK30","OUT046",3800.88354492188
"4267","FDU39","OUT013",864.267333984375
"4268","FDB49","OUT013",1480.85412597656
"4269","FDS12","OUT045",2039.296875
"4270","FDR57","OUT018",2271.68017578125
"4271","FDX22","OUT027",5575.6865234375
"4272","FDC60","OUT013",1299.84753417969
"4273","NCE42","OUT049",4028.44213867188
"4274","NCK42","OUT049",3538.58081054688
"4275","DRE01","OUT017",3741.30297851562
"4276","FDE57","OUT018",2104.78149414062
"4277","DRK59","OUT019",743.58642578125
"4278","FDB10","OUT027",5852.939453125
"4279","FDQ25","OUT046",2805.0478515625
"4280","FDY26","OUT017",3497.37866210938
"4281","FDG28","OUT049",3874.2158203125
"4282","FDM14","OUT049",1746.11840820312
"4283","NCH29","OUT049",1552.03161621094
"4284","FDD48","OUT049",1930.10192871094
"4285","FDC17","OUT045",3488.93872070312
"4286","DRH49","OUT027",2135.59521484375
"4287","FDN44","OUT018",2271.68017578125
"4288","FDC29","OUT045",1930.10192871094
"4289","DRK01","OUT019",356.168365478516
"4290","FDD48","OUT017",1953.76281738281
"4291","FDB59","OUT013",3221.037109375
"4292","FDY45","OUT010",762.234191894531
"4293","FDX60","OUT035",1187.06726074219
"4294","FDT09","OUT010",329.010345458984
"4295","DRB24","OUT018",2271.68017578125
"4296","FDL13","OUT035",3812.3876953125
"4297","FDN16","OUT035",1744.82421875
"4298","FDK57","OUT013",1929.45568847656
"4299","FDO22","OUT027",1862.30334472656
"4300","FDC57","OUT010",491.784240722656
"4301","FDZ13","OUT027",1365.87890625
"4302","FDW27","OUT013",2375.76440429688
"4303","FDX10","OUT049",692.508850097656
"4304","FDY08","OUT018",1824.51574707031
"4305","FDA49","OUT017",1379.46508789062
"4306","FDC32","OUT018",1410.56481933594
"4307","FDO04","OUT035",940.752807617188
"4308","NCZ54","OUT013",2360.54321289062
"4309","FDY40","OUT045",783.950744628906
"4310","FDW36","OUT045",1721.16320800781
"4311","FDE11","OUT017",3480.76000976562
"4312","DRE37","OUT045",3036.72412109375
"4313","NCK19","OUT017",3060.38500976562
"4314","FDT19","OUT035",2759.65966796875
"4315","FDE56","OUT045",989.54345703125
"4316","FDZ57","OUT010",288.834136962891
"4317","FDB35","OUT035",1730.08813476562
"4318","FDF09","OUT010",23.2647285461426
"4319","FDO34","OUT046",2743.61059570312
"4320","FDA55","OUT046",3788.7265625
"4321","NCM18","OUT035",1013.20446777344
"4322","FDJ20","OUT019",398.675354003906
"4323","DRQ35","OUT019",398.675354003906
"4324","FDG02","OUT013",3019.77758789062
"4325","NCU29","OUT018",1898.24072265625
"4326","FDL27","OUT027",1749.27954101562
"4327","NCA54","OUT035",2813.48779296875
"4328","FDJ32","OUT035",1013.20446777344
"4329","FDB21","OUT019",548.01806640625
"4330","FDR46","OUT035",2267.57421875
"4331","FDZ32","OUT046",1746.98840332031
"4332","DRF36","OUT017",3138.05883789062
"4333","NCU54","OUT017",3356.02612304688
"4334","NCI31","OUT017",706.411437988281
"4335","DRA59","OUT035",3242.75463867188
"4336","NCC55","OUT045",692.508850097656
"4337","FDE44","OUT018",623.3681640625
"4338","NCN26","OUT018",1706.69995117188
"4339","FDC11","OUT049",1360.38708496094
"4340","FDV24","OUT035",2351.84448242188
"4341","FDR40","OUT019",318.950439453125
"4342","NCQ17","OUT049",2485.60546875
"4343","FDC46","OUT045",3021.5029296875
"4344","NCM18","OUT046",1096.35400390625
"4345","FDK16","OUT046",1542.27331542969
"4346","FDI28","OUT017",1196.82568359375
"4347","FDS11","OUT018",3424.26440429688
"4348","DRD13","OUT046",1091.76147460938
"4349","FDL36","OUT035",1379.46508789062
"4350","FDI27","OUT013",698.422180175781
"4351","FDJ53","OUT019",493.120941162109
"4352","FDS44","OUT045",4002.34521484375
"4353","FDE28","OUT046",3845.771484375
"4354","FDQ33","OUT018",2270.82446289062
"4355","FDB37","OUT017",3797.87084960938
"4356","FDQ31","OUT045",1371.02514648438
"4357","NCQ05","OUT046",2554.65478515625
"4358","FDE10","OUT013",1929.45568847656
"4359","FDF38","OUT017",736.697937011719
"4360","FDE50","OUT019",664.460632324219
"4361","DRG37","OUT010",393.759185791016
"4362","NCH06","OUT049",3819.517578125
"4363","FDY14","OUT045",4698.21044921875
"4364","FDO27","OUT017",1600.27099609375
"4365","FDQ19","OUT049",4051.9873046875
"4366","FDZ26","OUT019",548.01806640625
"4367","FDN51","OUT013",4010.84350585938
"4368","FDK20","OUT035",2103.13403320312
"4369","FDD40","OUT018",2863.90869140625
"4370","DRI25","OUT018",808.485473632812
"4371","FDH56","OUT017",1913.58666992188
"4372","FDI36","OUT027",5185.52001953125
"4373","DRH11","OUT018",613.127258300781
"4374","NCV18","OUT017",1394.68603515625
"4375","DRI01","OUT049",2805.0478515625
"4376","DRE48","OUT049",3395.74145507812
"4377","FDS51","OUT035",1022.96282958984
"4378","FDM38","OUT017",841.959228515625
"4379","FDB60","OUT027",5089.42822265625
"4380","FDY58","OUT035",4026.00610351562
"4381","FDY22","OUT045",2243.91333007812
"4382","FDF11","OUT027",6020.15478515625
"4383","FDZ51","OUT035",1565.93420410156
"4384","FDQ45","OUT017",3546.09643554688
"4385","FDF17","OUT035",3153.27978515625
"4386","NCF31","OUT027",4079.50561523438
"4387","FDA37","OUT013",1929.45568847656
"4388","FDO51","OUT046",756.66943359375
"4389","FDF34","OUT013",2917.01977539062
"4390","FDD57","OUT018",1352.13000488281
"4391","FDO37","OUT046",4002.34521484375
"4392","FDR49","OUT049",774.192321777344
"4393","FDS39","OUT049",2328.18334960938
"4394","FDI48","OUT027",1409.39721679688
"4395","DRM35","OUT049",2735.99853515625
"4396","FDV57","OUT035",2854.55419921875
"4397","FDZ55","OUT013",2444.8134765625
"4398","FDI28","OUT035",1196.82568359375
"4399","FDS21","OUT045",1106.11242675781
"4400","FDT34","OUT013",1690.16186523438
"4401","DRI25","OUT035",940.752807617188
"4402","FDT47","OUT010",310.457794189453
"4403","DRH39","OUT045",1137.12890625
"4404","NCD54","OUT045",2477.21069335938
"4405","FDU16","OUT027",2215.28955078125
"4406","NCW29","OUT045",2064.25219726562
"4407","FDV25","OUT027",5716.0732421875
"4408","FDM56","OUT035",1799.37426757812
"4409","FDZ04","OUT027",1734.92858886719
"4410","FDG59","OUT019",184.441452026367
"4411","FDI56","OUT045",1371.02514648438
"4412","FDS33","OUT035",1394.68603515625
"4413","FDC23","OUT049",2794.40991210938
"4414","FDT11","OUT049",3179.26098632812
"4415","FDG17","OUT045",4002.34521484375
"4416","FDZ44","OUT045",1915.75085449219
"4417","FDJ52","OUT013",2444.8134765625
"4418","DRI23","OUT046",2470.38452148438
"4419","DRE15","OUT010",277.832427978516
"4420","NCF07","OUT013",1690.16186523438
"4421","NCR29","OUT049",925.6865234375
"4422","FDE44","OUT019",127.749176025391
"4423","FDT23","OUT035",1202.28820800781
"4424","NCG06","OUT017",3963.58227539062
"4425","NCU41","OUT010",491.784240722656
"4426","FDH46","OUT017",1770.6494140625
"4427","FDV31","OUT013",2626.15747070312
"4428","NCT41","OUT027",4350.5341796875
"4429","FDE22","OUT027",4093.85668945312
"4430","FDC26","OUT045",1790.93432617188
"4431","DRF51","OUT017",706.411437988281
"4432","NCY53","OUT019",463.061370849609
"4433","FDY21","OUT017",2942.40625
"4434","FDL27","OUT013",1034.93481445312
"4435","FDZ34","OUT049",3129.1455078125
"4436","NCF43","OUT010",304.942230224609
"4437","FDC21","OUT035",1755.42834472656
"4438","FDL26","OUT013",2360.54321289062
"4439","FDT25","OUT010",288.834136962891
"4440","NCR30","OUT046",1146.88732910156
"4441","DRL23","OUT019",353.385375976562
"4442","NCR05","OUT049",3050.67797851562
"4443","NCE19","OUT018",756.50927734375
"4444","FDY07","OUT035",780.330383300781
"4445","FDB10","OUT017",3897.87670898438
"4446","FDP57","OUT013",1634.7646484375
"4447","FDU48","OUT019",368.615783691406
"4448","FDH48","OUT035",1394.68603515625
"4449","FDO33","OUT035",1898.36572265625
"4450","NCU29","OUT045",2328.18334960938
"4451","FDW35","OUT046",756.66943359375
"4452","FDH05","OUT010",576.83837890625
"4453","FDP26","OUT049",1761.33935546875
"4454","DRG27","OUT035",770.572021484375
"4455","FDQ33","OUT046",2485.60546875
"4456","FDH20","OUT010",276.121032714844
"4457","FDV14","OUT046",1351.21154785156
"4458","DRD01","OUT046",907.333435058594
"4459","NCI17","OUT049",1552.03161621094
"4460","FDF39","OUT010",616.288635253906
"4461","FDX37","OUT046",1586.68249511719
"4462","NCX17","OUT035",3845.88745117188
"4463","FDN03","OUT013",3835.55200195312
"4464","NCS41","OUT010",630.755249023438
"4465","FDH34","OUT045",3311.98828125
"4466","NCX53","OUT018",2062.47338867188
"4467","FDY31","OUT046",2313.83251953125
"4468","FDD20","OUT017",2087.9130859375
"4469","FDE51","OUT045",746.911010742188
"4470","FDV27","OUT046",1366.43249511719
"4471","FDF16","OUT035",2282.79516601562
"4472","FDZ02","OUT049",1537.6806640625
"4473","NCK05","OUT045",1096.35400390625
"4474","FDM12","OUT027",5089.42822265625
"4475","NCA05","OUT018",2141.9765625
"4476","FDX33","OUT045",2485.60546875
"4477","FDM25","OUT049",2805.0478515625
"4478","FDE41","OUT018",1166.22290039062
"4479","FDW14","OUT045",1366.43249511719
"4480","NCD30","OUT046",1536.81066894531
"4481","FDB23","OUT010",876.092956542969
"4482","FDF45","OUT046",999.301879882812
"4483","FDW20","OUT017",2087.9130859375
"4484","FDF47","OUT045",2919.86962890625
"4485","NCR05","OUT019",535.487121582031
"4486","DRB01","OUT046",3036.72412109375
"4487","FDE36","OUT013",2634.63916015625
"4488","FDU56","OUT049",3164.48291015625
"4489","FDB23","OUT049",3868.77685546875
"4490","FDN48","OUT049",1371.02514648438
"4491","FDS43","OUT013",3019.77758789062
"4492","NCN05","OUT013",3069.86279296875
"4493","NCL53","OUT049",2805.0478515625
"4494","FDL56","OUT046",1355.80407714844
"4495","FDH17","OUT018",1352.13000488281
"4496","FDP37","OUT046",2024.07592773438
"4497","FDG09","OUT019",571.565856933594
"4498","FDA55","OUT045",3572.58520507812
"4499","FDX31","OUT049",3864.19384765625
"4500","FDJ41","OUT045",4333.36376953125
"4501","DRC24","OUT045",2539.43383789062
"4502","FDQ21","OUT035",2019.28063964844
"4503","NCT54","OUT045",1576.60998535156
"4504","FDH08","OUT049",4051.9873046875
"4505","FDY38","OUT018",3514.06298828125
"4506","DRM11","OUT010",616.649230957031
"4507","FDG32","OUT049",3491.47900390625
"4508","NCH18","OUT046",4002.34521484375
"4509","FDI20","OUT035",3497.37866210938
"4510","FDA33","OUT018",2104.78149414062
"4511","FDN45","OUT013",3375.3876953125
"4512","FDT45","OUT010",112.794326782227
"4513","FDR32","OUT035",3869.4326171875
"4514","FDA48","OUT017",3565.50366210938
"4515","FDN23","OUT017",2282.79516601562
"4516","NCR18","OUT035",780.330383300781
"4517","FDD45","OUT046",1576.60998535156
"4518","FDI22","OUT018",3244.0712890625
"4519","FDT09","OUT013",1954.41088867188
"4520","DRC24","OUT027",3999.81127929688
"4521","FDT39","OUT046",2328.18334960938
"4522","FDX28","OUT045",1542.27331542969
"4523","FDA50","OUT018",1410.56481933594
"4524","FDT33","OUT027",4619.9697265625
"4525","FDQ60","OUT049",2039.296875
"4526","NCM19","OUT018",1646.99169921875
"4527","FDF40","OUT046",3814.5517578125
"4528","NCI30","OUT035",3812.3876953125
"4529","FDK34","OUT049",3964.19970703125
"4530","FDA38","OUT027",5852.939453125
"4531","FDT02","OUT045",692.508850097656
"4532","FDC11","OUT017",1384.04809570312
"4533","FDD08","OUT046",713.036987304688
"4534","NCS29","OUT046",3851.00244140625
"4535","DRI03","OUT010",383.300170898438
"4536","FDK48","OUT035",1167.06628417969
"4537","FDM52","OUT049",2539.43383789062
"4538","FDP49","OUT035",949.347473144531
"4539","DRA24","OUT046",2729.25952148438
"4540","NCJ43","OUT049",2805.0478515625
"4541","FDE11","OUT045",3208.45556640625
"4542","FDP01","OUT049",2499.25756835938
"4543","FDQ59","OUT018",1166.22290039062
"4544","FDA43","OUT019",571.565856933594
"4545","FDL14","OUT017",2578.31567382812
"4546","FDV50","OUT010",329.010345458984
"4547","FDT01","OUT027",5444.93798828125
"4548","NCC42","OUT035",2073.56225585938
"4549","FDO28","OUT046",1889.92565917969
"4550","FDD32","OUT019",309.192047119141
"4551","FDV45","OUT035",3138.05883789062
"4552","NCW17","OUT019",408.7919921875
"4553","NCJ17","OUT027",2215.28955078125
"4554","NCF18","OUT049",3071.14526367188
"4555","FDP01","OUT045",2499.25756835938
"4556","FDH24","OUT045",2539.43383789062
"4557","FDI38","OUT027",5575.6865234375
"4558","FDX03","OUT035",770.572021484375
"4559","FDY28","OUT046",3332.36499023438
"4560","FDN34","OUT018",2506.716796875
"4561","FDJ02","OUT045",2312.96240234375
"4562","FDW40","OUT019",345.040802001953
"4563","FDX03","OUT017",770.572021484375
"4564","FDE17","OUT027",4079.50561523438
"4565","FDT58","OUT046",2689.7822265625
"4566","FDI38","OUT013",3379.09741210938
"4567","FDW22","OUT035",3722.07739257812
"4568","FDS15","OUT027",2898.55004882812
"4569","NCX06","OUT013",3105.3310546875
"4570","DRK47","OUT035",4000.18090820312
"4571","FDC23","OUT027",4515.787109375
"4572","FDM56","OUT010",272.091156005859
"4573","FDP21","OUT046",3129.61889648438
"4574","FDP58","OUT046",3332.36499023438
"4575","FDA27","OUT019",798.709228515625
"4576","FDK41","OUT019",332.706787109375
"4577","NCH42","OUT046",4002.34521484375
"4578","FDG29","OUT045",746.911010742188
"4579","FDW15","OUT018",2230.49829101562
"4580","FDD28","OUT018",748.074768066406
"4581","FDQ37","OUT049",3071.14526367188
"4582","FDC23","OUT035",2943.30493164062
"4583","FDV13","OUT035",1389.22351074219
"4584","FDK33","OUT046",3473.7177734375
"4585","FDO33","OUT013",1764.86340332031
"4586","FDN21","OUT017",2494.04565429688
"4587","NCW06","OUT027",5089.42822265625
"4588","FDI38","OUT035",3512.599609375
"4589","FDC21","OUT027",2828.77880859375
"4590","NCS05","OUT046",2079.47314453125
"4591","NCN53","OUT049",736.61474609375
"4592","FDV40","OUT010",251.555068969727
"4593","FDG60","OUT017",3772.04565429688
"4594","NCY30","OUT027",5190.20263671875
"4595","FDM40","OUT045",2259.13427734375
"4596","NCO30","OUT046",3215.17236328125
"4597","FDK10","OUT046",2871.939453125
"4598","FDM36","OUT045",2764.87158203125
"4599","FDN10","OUT013",1805.90966796875
"4600","FDM46","OUT018",1425.78588867188
"4601","FDX50","OUT049",1845.36071777344
"4602","FDP33","OUT045",3710.47705078125
"4603","FDO12","OUT045",3114.39770507812
"4604","FDC28","OUT013",1789.40405273438
"4605","FDO31","OUT045",1188.38562011719
"4606","FDX45","OUT035",2494.04565429688
"4607","FDV21","OUT049",2039.296875
"4608","FDH04","OUT049",1380.78344726562
"4609","NCG54","OUT013",2579.94091796875
"4610","FDO13","OUT046",2718.6552734375
"4611","FDA09","OUT027",4562.025390625
"4612","FDC38","OUT017",2047.73693847656
"4613","NCO42","OUT046",2365.69458007812
"4614","FDL45","OUT049",2064.25219726562
"4615","NCK31","OUT013",756.29150390625
"4616","FDM39","OUT017",2788.53271484375
"4617","FDC22","OUT010",491.784240722656
"4618","FDF46","OUT046",1889.92565917969
"4619","FDQ37","OUT045",3021.5029296875
"4620","FDH41","OUT010",455.705474853516
"4621","FDQ04","OUT046",746.911010742188
"4622","NCQ02","OUT027",5346.10546875
"4623","FDJ57","OUT027",5089.42822265625
"4624","NCE07","OUT049",2079.47314453125
"4625","FDE56","OUT013",918.365905761719
"4626","FDI20","OUT049",3523.35986328125
"4627","FDK36","OUT018",564.933227539062
"4628","FDP08","OUT027",5022.3583984375
"4629","FDF44","OUT017",2062.9580078125
"4630","NCU53","OUT017",2768.14135742188
"4631","FDF47","OUT035",3159.67211914062
"4632","FDS55","OUT010",324.709991455078
"4633","FDZ52","OUT010",341.738555908203
"4634","FDL04","OUT018",1406.34423828125
"4635","NCM26","OUT035",2563.0947265625
"4636","FDX43","OUT049",2758.83154296875
"4637","FDP52","OUT049",3809.49560546875
"4638","DRK49","OUT045",756.66943359375
"4639","FDE38","OUT013",2634.63916015625
"4640","DRF13","OUT035",2351.84448242188
"4641","FDK41","OUT010",291.588806152344
"4642","FDJ04","OUT027",3156.87036132812
"4643","FDZ44","OUT018",1692.34899902344
"4644","FDS11","OUT013",3809.72680664062
"4645","FDA55","OUT049",3838.36865234375
"4646","NCW53","OUT046",3114.39770507812
"4647","FDB49","OUT027",2820.70922851562
"4648","FDD23","OUT017",3157.86279296875
"4649","NCV42","OUT045",1900.75793457031
"4650","NCZ29","OUT018",1647.5595703125
"4651","FDQ26","OUT013",854.508911132812
"4652","FDV08","OUT017",780.330383300781
"4653","FDC53","OUT049",1611.66186523438
"4654","FDV58","OUT010",11.9621095657349
"4655","NCP02","OUT019",153.912322998047
"4656","DRI37","OUT045",925.6865234375
"4657","FDQ12","OUT049",3874.2158203125
"4658","FDE33","OUT046",1158.81372070312
"4659","FDX27","OUT045",1561.38903808594
"4660","FDM22","OUT017",836.779052734375
"4661","NCH30","OUT019",463.061370849609
"4662","FDC04","OUT017",3797.87084960938
"4663","FDO38","OUT046",1163.40625
"4664","FDV52","OUT027",2955.97973632812
"4665","FDB32","OUT013",1499.96984863281
"4666","FDV43","OUT018",461.633056640625
"4667","FDI24","OUT018",2359.48217773438
"4668","FDR40","OUT017",1404.44445800781
"4669","FDW02","OUT049",2079.47314453125
"4670","FDE44","OUT049",774.192321777344
"4671","FDL38","OUT046",1365.5625
"4672","NCT54","OUT010",290.472015380859
"4673","DRJ39","OUT010",586.453918457031
"4674","FDW55","OUT049",4051.9873046875
"4675","DRF13","OUT019",439.422119140625
"4676","NCW17","OUT049",2064.25219726562
"4677","FDP13","OUT035",770.572021484375
"4678","FDS08","OUT018",2496.11254882812
"4679","NCP17","OUT035",1022.96282958984
"4680","NCO53","OUT035",3184.13500976562
"4681","FDH19","OUT045",2789.82690429688
"4682","FDJ04","OUT017",1898.36572265625
"4683","FDG10","OUT049",935.444885253906
"4684","FDA40","OUT010",291.588806152344
"4685","FDI53","OUT045",2485.60546875
"4686","FDU09","OUT010",112.794326782227
"4687","FDK60","OUT045",1527.05224609375
"4688","FDR43","OUT017",706.411437988281
"4689","FDW22","OUT017",3512.599609375
"4690","DRP47","OUT010",578.621643066406
"4691","DRG48","OUT010",373.991455078125
"4692","FDA14","OUT035",2296.447265625
"4693","FDU49","OUT013",1294.38488769531
"4694","FDK28","OUT045",3793.474609375
"4695","FDT19","OUT046",2735.99853515625
"4696","NCQ42","OUT045",2049.90112304688
"4697","FDD03","OUT045",3796.1806640625
"4698","NCM53","OUT013",1660.58984375
"4699","NCX53","OUT045",2312.96240234375
"4700","FDV14","OUT027",2215.28955078125
"4701","NCZ54","OUT017",2494.04565429688
"4702","FDB39","OUT013",849.916320800781
"4703","DRC24","OUT046",2539.43383789062
"4704","FDY36","OUT013",1090.9306640625
"4705","FDN01","OUT035",2828.70874023438
"4706","DRH25","OUT046",917.091857910156
"4707","FDV08","OUT046",756.66943359375
"4708","NCP53","OUT049",3864.19384765625
"4709","FDU52","OUT010",393.759185791016
"4710","NCI42","OUT045",3473.7177734375
"4711","FDZ14","OUT035",2088.783203125
"4712","FDF11","OUT046",4132.162109375
"4713","FDQ13","OUT018",1161.76599121094
"4714","FDO32","OUT010",86.6311721801758
"4715","DRJ37","OUT018",2245.71948242188
"4716","FDY43","OUT046",2674.56127929688
"4717","NCT41","OUT017",2522.91845703125
"4718","NCV17","OUT045",2064.25219726562
"4719","FDM04","OUT027",1499.01989746094
"4720","DRB48","OUT018",347.051330566406
"4721","FDM24","OUT013",2375.76440429688
"4722","FDT37","OUT049",3864.19384765625
"4723","NCO05","OUT010",280.713623046875
"4724","FDL13","OUT046",3788.7265625
"4725","FDL15","OUT017",2548.74389648438
"4726","FDB11","OUT018",3329.13818359375
"4727","FDL14","OUT019",433.364624023438
"4728","FDY10","OUT019",463.061370849609
"4729","FDJ40","OUT049",1886.40686035156
"4730","NCW18","OUT046",3788.7265625
"4731","NCY06","OUT013",1914.23474121094
"4732","DRE13","OUT018",1221.33862304688
"4733","FDA26","OUT045",3434.24047851562
"4734","NCE19","OUT010",94.4412460327148
"4735","FDE33","OUT035",1182.474609375
"4736","DRL59","OUT027",1513.37097167969
"4737","FDY07","OUT046",783.950744628906
"4738","FDF57","OUT018",2480.89135742188
"4739","FDM58","OUT035",1869.02172851562
"4740","FDP26","OUT027",2843.1298828125
"4741","FDY32","OUT046",2689.7822265625
"4742","FDD51","OUT010",96.3895645141602
"4743","FDU22","OUT018",1675.14440917969
"4744","FDZ49","OUT018",3496.94116210938
"4745","NCI42","OUT017",3497.37866210938
"4746","FDT04","OUT027",1079.68273925781
"4747","NCU41","OUT045",3114.39770507812
"4748","FDS56","OUT045",3978.07934570312
"4749","NCN42","OUT017",2336.62353515625
"4750","FDK34","OUT046",3914.5576171875
"4751","FDB03","OUT017",3641.29736328125
"4752","DRJ25","OUT035",797.853332519531
"4753","FDT25","OUT027",3398.51196289062
"4754","FDN20","OUT013",2633.76928710938
"4755","FDP09","OUT013",3363.87646484375
"4756","FDM20","OUT019",678.766479492188
"4757","NCG55","OUT046",1900.52990722656
"4758","NCP14","OUT045",1721.16320800781
"4759","NCH06","OUT046",3947.64697265625
"4760","FDV52","OUT013",1764.86340332031
"4761","NCL07","OUT035",780.330383300781
"4762","DRJ11","OUT027",5022.3583984375
"4763","DRO59","OUT013",1081.17236328125
"4764","FDW15","OUT010",304.942230224609
"4765","NCQ30","OUT035",2103.13403320312
"4766","NCN54","OUT019",292.673065185547
"4767","FDY01","OUT027",2955.97973632812
"4768","FDX39","OUT035",3497.37866210938
"4769","FDH53","OUT027",2229.64038085938
"4770","FDA57","OUT035",765.979431152344
"4771","NCC07","OUT010",297.916381835938
"4772","FDU28","OUT013",2911.66186523438
"4773","FDK36","OUT010",96.3895645141602
"4774","FDR36","OUT018",596.086853027344
"4775","NCQ17","OUT035",2509.2666015625
"4776","FDS28","OUT019",153.912322998047
"4777","FDE08","OUT045",2298.61157226562
"4778","FDU22","OUT046",2039.296875
"4779","FDG41","OUT045",1790.93432617188
"4780","FDO31","OUT010",263.4814453125
"4781","FDM21","OUT019",794.851806640625
"4782","FDU40","OUT017",3302.30712890625
"4783","FDV36","OUT018",1510.8291015625
"4784","FDT10","OUT027",1544.72924804688
"4785","FDX38","OUT045",769.599731445312
"4786","NCU30","OUT027",4619.9697265625
"4787","NCV06","OUT049",3179.26098632812
"4788","FDT16","OUT035",4357.02490234375
"4789","NCP41","OUT027",2843.1298828125
"4790","FDZ56","OUT017",2767.271484375
"4791","FDC22","OUT035",3060.38500976562
"4792","FDU10","OUT035",722.346984863281
"4793","FDS46","OUT045",1900.52990722656
"4794","FDO08","OUT049",2718.6552734375
"4795","NCV42","OUT018",1646.37219238281
"4796","FDP33","OUT035",3734.13793945312
"4797","FDJ12","OUT046",3488.93872070312
"4798","FDH04","OUT045",1380.78344726562
"4799","NCU54","OUT013",3222.52392578125
"4800","FDO36","OUT010",428.313415527344
"4801","FDT37","OUT027",5662.4169921875
"4802","FDD14","OUT010",491.784240722656
"4803","FDA16","OUT013",3379.09741210938
"4804","NCS42","OUT019",356.168365478516
"4805","FDP10","OUT019",313.209167480469
"4806","FDQ28","OUT049",2499.25756835938
"4807","FDK57","OUT010",423.455932617188
"4808","FDK02","OUT013",1780.08447265625
"4809","FDW47","OUT018",1781.14196777344
"4810","NCC42","OUT018",1781.14196777344
"4811","FDQ37","OUT018",2942.09741210938
"4812","FDL40","OUT046",1571.1474609375
"4813","DRE13","OUT010",286.996215820312
"4814","FDQ34","OUT027",2828.77880859375
"4815","NCB54","OUT046",2065.1220703125
"4816","FDS48","OUT049",2312.96240234375
"4817","FDO15","OUT045",1143.4052734375
"4818","NCT30","OUT013",703.014770507812
"4819","FDU49","OUT027",2229.64038085938
"4820","FDE21","OUT046",1930.10192871094
"4821","FDS49","OUT019",309.192047119141
"4822","FDT38","OUT027",2215.28955078125
"4823","FDZ01","OUT045",1761.33935546875
"4824","FDC41","OUT035",1160.78991699219
"4825","DRG13","OUT010",379.679992675781
"4826","NCZ42","OUT018",3435.87426757812
"4827","NCM07","OUT045",1366.43249511719
